Perfume Name,Wilson Score,Thumbs Up,Thumbs Down,Img Url
Fun Azzaro (unisex) ~ 2019,0.1923,10,20,https://fimgs.net/mdimg/perfume/270x270.54973.jpg
Bois de Cedre Karl Lagerfeld (male) ~ 2019,0.17972,8,16,https://fimgs.net/mdimg/perfume/270x270.55379.jpg
Agar Royal Chopard (unisex) ~ 2019,0.13812,4,8,https://fimgs.net/mdimg/perfume/270x270.55857.jpg
Tubereuse Noir Zara (unisex) ~ 2019,0.13812,4,8,https://fimgs.net/mdimg/perfume/270x270.58159.jpg
Midnight Musk & Amber Jo Malone London (unisex) ~ 2020,0.12058,3,6,https://fimgs.net/mdimg/perfume/270x270.63920.jpg
Incandessence Lotus Avon (female) ~ 2019,0.09677,2,4,https://fimgs.net/mdimg/perfume/270x270.52169.jpg
Tabacaurum Sultan Pasha Attars (unisex) ~ 2019,0.09677,2,4,https://fimgs.net/mdimg/perfume/270x270.64540.jpg
Rem Coco Reminiscence (female) ~ 2020,0.06149,1,2,https://fimgs.net/mdimg/perfume/270x270.61203.jpg
Cacique Renier Perfumes (unisex) ~ 2020,0.17933,9,19,https://fimgs.net/mdimg/perfume/270x270.63011.jpg
Salt Ellis Brooklyn (unisex) ~ 2020,0.15364,6,13,https://fimgs.net/mdimg/perfume/270x270.60584.jpg
Quetzaly Daniel Josier (unisex) ~ 2019,0.17205,8,17,https://fimgs.net/mdimg/perfume/270x270.57753.jpg
Esquive (2020) Le Galion (unisex) ~ 2020,0.1268,4,9,https://fimgs.net/mdimg/perfume/270x270.63452.jpg
Ambre Amande (Amber Almond) L'Occitane en Provence (unisex) ~ 2020,0.1268,4,9,https://fimgs.net/mdimg/perfume/270x270.60849.jpg
Tiffany & Love For Him Tiffany (male) ~ 2019,0.17933,9,19,https://fimgs.net/mdimg/perfume/270x270.57031.jpg
Cassili Parfums de Marly (female) ~ 2019,0.20084,13,27,https://fimgs.net/mdimg/perfume/270x270.54660.jpg
Live The Life Walden Perfumes (unisex) ~ 2020,0.08222,2,5,https://fimgs.net/mdimg/perfume/270x270.63354.jpg
Pearfecto Gallagher Fragrances (unisex) ~ 2020,0.10779,3,7,https://fimgs.net/mdimg/perfume/270x270.60931.jpg
Roja Dove Haute Parfumerie 15th Anniversary Roja Dove (unisex) ~ 2019,0.14164,5,11,https://fimgs.net/mdimg/perfume/270x270.63242.jpg
Nuit des Rois Chopard (unisex) ~ 2019,0.10779,3,7,https://fimgs.net/mdimg/perfume/270x270.55854.jpg
Mriga Prin (unisex) ~ 2020,0.10779,3,7,https://fimgs.net/mdimg/perfume/270x270.59670.jpg
Mandodari Prin (unisex) ~ 2020,0.10779,3,7,https://fimgs.net/mdimg/perfume/270x270.59672.jpg
The Chronic Byron Parfums (unisex) ~ 2019,0.08222,2,5,https://fimgs.net/mdimg/perfume/270x270.53452.jpg
Lust in Paradise Ex Nihilo (female) ~ 2019,0.10779,3,7,https://fimgs.net/mdimg/perfume/270x270.53588.jpg
Nectar Boisé Motif Olfactif (unisex) ~ 2019,0.08222,2,5,https://fimgs.net/mdimg/perfume/270x270.59122.jpg
Patchouli 1969 Maitre Parfumeur et Gantier (unisex) ~ 2019,0.10779,3,7,https://fimgs.net/mdimg/perfume/270x270.54947.jpg
Reine de Nuit (2019) Byredo (unisex) ~ 2019,0.08222,2,5,https://fimgs.net/mdimg/perfume/270x270.58569.jpg
Muse Xerjoff (unisex) ~ 2019,0.08222,2,5,https://fimgs.net/mdimg/perfume/270x270.55161.jpg
Yuja Cologne Jo Malone London (unisex) ~ 2020,0.10779,3,7,https://fimgs.net/mdimg/perfume/270x270.60484.jpg
Cherry Syrup Proad (unisex) ~ 2019,0.04559,1,3,https://fimgs.net/mdimg/perfume/270x270.62671.jpg
To Die For Proad (unisex) ~ 2020,0.04559,1,3,https://fimgs.net/mdimg/perfume/270x270.62649.jpg
Dancing With A Stranger Proad (unisex) ~ 2020,0.04559,1,3,https://fimgs.net/mdimg/perfume/270x270.62655.jpg
A Walk With Someone Proad (unisex) ~ 2019,0.04559,1,3,https://fimgs.net/mdimg/perfume/270x270.62637.jpg
Sometimes There Is No Next Time Proad (unisex) ~ 2019,0.04559,1,3,https://fimgs.net/mdimg/perfume/270x270.62653.jpg
Tanger Ormonde Jayne (unisex) ~ 2020,0.08222,2,5,https://fimgs.net/mdimg/perfume/270x270.60084.jpg
Agua Fresca de Gardenia Musk Adolfo Dominguez (female) ~ 2019,0.04559,1,3,https://fimgs.net/mdimg/perfume/270x270.55625.jpg
Summer Snow Intense Glenn Bracke (unisex) ~ 2020,0.04559,1,3,https://fimgs.net/mdimg/perfume/270x270.60820.jpg
Ekos Alma Natura (female) ~ 2019,0.04559,1,3,https://fimgs.net/mdimg/perfume/270x270.57255.jpg
Far Away Glamour Avon (female) ~ 2019,0.04559,1,3,https://fimgs.net/mdimg/perfume/270x270.56179.jpg
Essencial Supreme Natura (female) ~ 2019,0.04559,1,3,https://fimgs.net/mdimg/perfume/270x270.57687.jpg
Una Blush Natura (female) ~ 2019,0.04559,1,3,https://fimgs.net/mdimg/perfume/270x270.57188.jpg
Midnight Dahlia Korres (unisex) ~ 2020,0.04559,1,3,https://fimgs.net/mdimg/perfume/270x270.63263.jpg
Athanor Mendittorosa (unisex) ~ 2020,0.16501,8,18,https://fimgs.net/mdimg/perfume/270x270.63566.jpg
Bossa Granado (unisex) ~ 2020,0.15604,7,16,https://fimgs.net/mdimg/perfume/270x270.63970.jpg
Falling In Love With Neroli & Iris Avon (female) ~ 2020,0.18551,11,24,https://fimgs.net/mdimg/perfume/270x270.61688.jpg
GESCHEIN ANNO 1555 (unisex) ~ 2020,0.09746,3,8,https://fimgs.net/mdimg/perfume/270x270.63805.jpg
Diamond Of Velvet Regalien (unisex) ~ 2019,0.11721,4,10,https://fimgs.net/mdimg/perfume/270x270.55015.jpg
Island of the dead towns / Острів мертвих міст Char-Zillya (unisex) ~ 2020,0.09746,3,8,https://fimgs.net/mdimg/perfume/270x270.61442.jpg
Labyrinth of Spices Alghabra Parfums (unisex) ~ 2019,0.11721,4,10,https://fimgs.net/mdimg/perfume/270x270.58005.jpg
Indy Oud Ponsa (unisex) ~ 2020,0.09746,3,8,https://fimgs.net/mdimg/perfume/270x270.63427.jpg
Amyi VIII Amyi (unisex) ~ 2019,0.09746,3,8,https://fimgs.net/mdimg/perfume/270x270.60718.jpg
Kerala Olfactum (unisex) ~ 2020,0.07148,2,6,https://fimgs.net/mdimg/perfume/270x270.63576.jpg
Barbae Olfactum (unisex) ~ 2020,0.07148,2,6,https://fimgs.net/mdimg/perfume/270x270.63577.jpg
BSX Optico Profumo (unisex) ~ 2019,0.03622,1,4,https://fimgs.net/mdimg/perfume/270x270.56969.jpg
Akdeniz Unique'e Luxury (unisex) ~ 2019,0.07148,2,6,https://fimgs.net/mdimg/perfume/270x270.58007.jpg
Beril Unique'e Luxury (unisex) ~ 2019,0.07148,2,6,https://fimgs.net/mdimg/perfume/270x270.58503.jpg
Violet Rose Nosegasm (unisex) ~ 2020,0.03622,1,4,https://fimgs.net/mdimg/perfume/270x270.62479.jpg
Lotus Rising April Aromatics (unisex) ~ 2020,0,0,2,https://fimgs.net/mdimg/perfume/270x270.64139.jpg
Kashmir Arabian Oud (male) ~ 2020,0.03622,1,4,https://fimgs.net/mdimg/perfume/270x270.63057.jpg
Fili V Canto (unisex) ~ 2019,0.13814,6,15,https://fimgs.net/mdimg/perfume/270x270.55035.jpg
Bois de Vincennes Zara (unisex) ~ 2020,0.13814,6,15,https://fimgs.net/mdimg/perfume/270x270.63083.jpg
Private Mind Valmont (unisex) ~ 2020,0.08894,3,9,https://fimgs.net/mdimg/perfume/270x270.60683.jpg
Perfect Tobacco S.T. Dupont (unisex) ~ 2019,0.13814,6,15,https://fimgs.net/mdimg/perfume/270x270.62763.jpg
Cedar Forest Ponsa (unisex) ~ 2019,0.06322,2,7,https://fimgs.net/mdimg/perfume/270x270.60222.jpg
Animale Seduction Homme Animale (male) ~ 2019,0.06322,2,7,https://fimgs.net/mdimg/perfume/270x270.58774.jpg
Heartless Helen Penhaligon's (female) ~ 2019,0.06322,2,7,https://fimgs.net/mdimg/perfume/270x270.55442.jpg
Fleur de Patchouli Zara (unisex) ~ 2019,0.10897,4,11,https://fimgs.net/mdimg/perfume/270x270.58161.jpg
L'eau de Sruti Atelier Segall & Barutti (female) ~ 2019,0.03005,1,5,https://fimgs.net/mdimg/perfume/270x270.60449.jpg
Relief Chris Rusak (unisex) ~ 2020,0.03005,1,5,https://fimgs.net/mdimg/perfume/270x270.64170.jpg
El Descanso Frassai (unisex) ~ 2020,0.14284,7,18,https://fimgs.net/mdimg/perfume/270x270.64007.jpg
Loubicroc Christian Louboutin (female) ~ 2020,0.15254,8,20,https://fimgs.net/mdimg/perfume/270x270.63441.jpg
Ambivalence Roelen (unisex) ~ 2020,0.05668,2,8,https://fimgs.net/mdimg/perfume/270x270.63546.jpg
First Date Of Turkish Rose Avon (female) ~ 2020,0.16326,10,25,https://fimgs.net/mdimg/perfume/270x270.61683.jpg
Waterlily Tea Dress Zara (unisex) ~ 2019,0.18651,14,33,https://fimgs.net/mdimg/perfume/270x270.58156.jpg
Eve St. Clair Scents (unisex) ~ 2019,0.07571,3,11,https://fimgs.net/mdimg/perfume/270x270.60734.jpg
MY MOST MEANINGFUL RELATIONSHIPS Filigree & Shadow (unisex) ~ 2020,0.09555,4,13,https://fimgs.net/mdimg/perfume/270x270.62243.jpg
Vassilis Zoulias The Bow Vassilis Zoulias (unisex) ~ 2020,0.07571,3,11,https://fimgs.net/mdimg/perfume/270x270.62579.jpg
Fresh Oud Rosendo Mateu Olfactive Expressions (unisex) ~ 2020,0.05137,2,9,https://fimgs.net/mdimg/perfume/270x270.61687.jpg
Athenaeum Jorum Studio (unisex) ~ 2020,0.07571,3,11,https://fimgs.net/mdimg/perfume/270x270.63498.jpg
Carina Avant-Garden Lab (unisex) ~ 2020,0.05137,2,9,https://fimgs.net/mdimg/perfume/270x270.63769.jpg
Rose Gourmand For Him Zara (male) ~ 2020,0.10628,5,16,https://fimgs.net/mdimg/perfume/270x270.63277.jpg
Douleur Bogue (unisex) ~ 2019,0.07047,3,12,https://fimgs.net/mdimg/perfume/270x270.57870.jpg
Amber Linen Zara (female) ~ 2020,0.10123,5,17,https://fimgs.net/mdimg/perfume/270x270.63088.jpg
Place Dauphine Zara (unisex) ~ 2020,0.08508,4,15,https://fimgs.net/mdimg/perfume/270x270.63082.jpg
Absolutio Navitus Parfums (unisex) ~ 2019,0.08508,4,15,https://fimgs.net/mdimg/perfume/270x270.60620.jpg
Intimus Navitus Parfums (unisex) ~ 2019,0.04009,2,12,https://fimgs.net/mdimg/perfume/270x270.60623.jpg
A Marriage Of Jasmine & Tuberose Avon (female) ~ 2020,0.13361,9,28,https://fimgs.net/mdimg/perfume/270x270.61686.jpg
